"date","city","max_gust","average_daily_temp","average_daily_rain","weekday","period_of_year"
2020-03-26,Vienna,"21 km/h",5.0,0.0,"1","0"
2020-03-27,Vienna,"8 km/h",9.5,0.0,"1","0"
2020-03-28,Vienna,"9 km/h",12.125,0.025,"0","0"
2020-03-29,Vienna,"26 km/h",9.875,0.0125,"0","0"
2020-03-30,Vienna,"26 km/h",3.5,0.025,"1","0"
2020-03-31,Vienna,"5 km/h",4.5,0.0,"1","0"
2020-04-01,Vienna,"9 km/h",5.0,0.0,"1","0"
2020-04-02,Vienna,"6 km/h",7.75,0.0,"1","0"
2020-04-03,Vienna,"8 km/h",9.625,0.0125,"1","0"
2020-04-04,Vienna,"9 km/h",10.125,0.0,"0","0"
2020-04-05,Vienna,"8 km/h",10.75,0.0,"0","0"
2020-04-06,Vienna,"38 km/h",11.875,0.0,"1","0"
2020-04-07,Vienna,"39 km/h",12.5,0.0,"1","0"
2020-04-08,Vienna,"27 km/h",13.125,0.0,"1","0"
2020-04-09,Vienna,"9 km/h",16.0,0.0,"1","0"
2020-04-10,Vienna,"5 km/h",15.0,0.0,"1","0"
2020-04-11,Vienna,"9 km/h",14.5,0.0,"0","0"
2020-04-12,Vienna,"8 km/h",15.0,0.0125,"0","0"
2020-04-13,Vienna,"5 km/h",15.625,0.275,"1","0"
2020-04-14,Vienna,"29 km/h",7.0,0.35,"1","0"
2020-04-15,Vienna,"9 km/h",9.125,0.0,"1","0"
2020-04-16,Vienna,"6 km/h",15.25,0.0,"1","0"
2020-04-17,Vienna,"8 km/h",17.375,0.1125,"1","0"
2020-04-18,Vienna,"9 km/h",16.875,0.375,"0","0"
2020-04-19,Vienna,"8 km/h",12.625,0.39999999999999997,"0","0"
2020-04-20,Vienna,"18 km/h",10.625,0.0,"1","0"
2020-04-21,Vienna,"26 km/h",11.125,0.0,"1","0"
2020-04-22,Vienna,"18 km/h",12.25,0.0,"1","0"
2020-04-23,Vienna,"9 km/h",13.75,0.0,"1","0"
2020-04-24,Vienna,"8 km/h",16.375,0.0,"1","0"
2020-04-25,Vienna,"33 km/h",14.25,0.05,"0","0"
2020-04-26,Vienna,"9 km/h",13.375,0.0,"0","0"
2020-04-27,Vienna,"9 km/h",14.5,0.125,"1","0"
2020-04-28,Vienna,"9 km/h",16.25,0.17500000000000002,"1","0"
2020-04-29,Vienna,"33 km/h",13.625,0.475,"1","0"
2020-04-30,Vienna,"9 km/h",16.75,0.0,"1","0"
2020-05-01,Vienna,"27 km/h",15.75,0.07500000000000001,"1","0"
2020-05-02,Vienna,"28 km/h",14.5,0.1,"0","0"
2020-05-03,Vienna,"31 km/h",12.375,0.125,"0","0"
2020-05-04,Vienna,"9 km/h",14.5,0.0375,"1","0"
2020-05-05,Vienna,"23 km/h",12.75,1.3375000000000001,"1","0"
2020-05-06,Vienna,"31 km/h",9.875,0.1875,"1","0"
2020-05-07,Vienna,"34 km/h",13.25,0.0,"1","0"
2020-05-08,Vienna,"9 km/h",16.125,0.0,"1","0"
2020-05-09,Vienna,"9 km/h",18.375,0.0,"0","0"
2020-05-10,Vienna,"21 km/h",18.5,0.2625,"0","0"
2020-05-11,Vienna,"9 km/h",18.875,0.05,"1","0"
2020-05-12,Vienna,"37 km/h",9.875,0.09999999999999999,"1","0"
2020-05-13,Vienna,"26 km/h",11.375,0.075,"1","0"
2020-05-14,Vienna,"23 km/h",12.625,0.075,"1","0"
2020-05-15,Vienna,"25 km/h",8.875,0.725,"1","0"
2020-05-16,Vienna,"9 km/h",13.5,0.0,"0","0"
2020-05-17,Vienna,"8 km/h",16.125,0.0,"0","0"
2020-05-18,Vienna,"8 km/h",19.375,0.0,"1","0"
2020-05-19,Vienna,"8 km/h",20.0,0.125,"1","0"
2020-05-20,Vienna,"21 km/h",17.125,0.0875,"1","0"
2020-05-21,Vienna,"17 km/h",14.75,0.0,"1","0"
2020-05-22,Vienna,"9 km/h",15.625,0.1625,"1","0"
2020-05-23,Vienna,"9 km/h",14.125,4.449999999999999,"0","0"
2020-05-24,Vienna,"43 km/h",14.5,0.525,"0","0"
2020-05-25,Vienna,"32 km/h",13.25,1.6375,"1","0"
2020-05-26,Vienna,"31 km/h",12.5,0.6625,"1","0"
2020-05-27,Vienna,"22 km/h",14.5,0.0,"1","0"
2020-05-28,Vienna,"29 km/h",13.375,0.7375,"1","0"
2020-05-29,Vienna,"27 km/h",13.375,0.1625,"1","0"
2020-05-30,Vienna,"21 km/h",13.25,0.22499999999999998,"0","0"
2020-05-31,Vienna,"33 km/h",9.5,1.8875,"0","0"
2020-06-01,Vienna,"29 km/h",15.375,0.3,"1","0"
2020-06-02,Vienna,"33 km/h",15.75,0.5875,"1","0"
2020-06-03,Vienna,"8 km/h",18.0,0.55,"1","0"
2020-06-04,Vienna,"7 km/h",19.25,0.15,"1","0"
2020-06-05,Vienna,"8 km/h",15.25,1.5250000000000001,"1","0"
2020-06-06,Vienna,"9 km/h",19.125,0.025,"0","0"
2020-06-07,Vienna,"8 km/h",20.625,0.6500000000000001,"0","0"
2020-06-08,Vienna,"39 km/h",12.875,0.3875,"1","0"
2020-06-09,Vienna,"8 km/h",16.75,0.1875,"1","0"
2020-06-10,Vienna,"14 km/h",16.0,1.1874999999999998,"1","0"
2020-06-11,Vienna,"8 km/h",18.125,0.0,"1","0"
2020-06-12,Vienna,"9 km/h",20.75,0.0,"1","0"
2020-06-13,Vienna,"8 km/h",24.375,0.0625,"0","0"
2020-06-14,Vienna,"7 km/h",20.25,1.5875,"0","0"
2020-06-15,Vienna,"41 km/h",17.25,0.23750000000000004,"1","0"
2020-06-16,Vienna,"30 km/h",17.625,0.1875,"1","0"
2020-06-17,Vienna,"9 km/h",19.25,0.275,"1","0"
2020-06-18,Vienna,"44 km/h",17.75,0.525,"1","0"
2020-06-19,Vienna,"35 km/h",18.75,0.475,"1","0"
2020-06-20,Vienna,"40 km/h",15.0,3.0625,"0","0"
2020-06-21,Vienna,"39 km/h",13.125,8.2125,"0","0"
2020-06-22,Vienna,"42 km/h",18.5,0.1,"1","1"
2020-06-23,Vienna,"29 km/h",19.375,0.0125,"1","1"
2020-06-24,Vienna,"7 km/h",18.625,0.0125,"1","1"
2020-06-25,Vienna,"3 km/h",19.125,0.0125,"1","1"
2020-06-26,Vienna,"9 km/h",22.25,0.9874999999999999,"1","1"
2020-06-27,Vienna,"9 km/h",25.0,0.037500000000000006,"0","1"
2020-06-28,Vienna,"9 km/h",26.125,0.0375,"0","1"
2020-06-29,Vienna,"35 km/h",18.625,3.7,"1","1"
2020-06-30,Vienna,"7 km/h",21.75,0.0,"1","1"
2020-07-01,Vienna,"9 km/h",24.375,0.0,"1","1"
2020-07-02,Vienna,"4 km/h",24.5,0.125,"1","1"
2020-07-03,Vienna,"32 km/h",21.375,0.275,"1","1"
2020-07-04,Vienna,"18 km/h",21.25,0.0,"0","1"
2020-07-05,Vienna,"21 km/h",23.625,0.0,"0","1"
2020-07-06,Vienna,"33 km/h",22.125,0.6375,"1","1"
2020-07-07,Vienna,"4 km/h",17.5,0.9625,"1","1"
2020-07-08,Vienna,"8 km/h",21.125,0.0,"1","1"
2020-07-09,Vienna,"7 km/h",21.75,0.1875,"1","1"
2020-07-10,Vienna,"5 km/h",25.875,0.0,"1","1"
2020-07-11,Vienna,"27 km/h",18.125,1.5625,"0","1"
2020-07-12,Vienna,"17 km/h",17.5,0.0125,"0","1"
2020-07-13,Vienna,"8 km/h",18.625,0.0,"1","1"
2020-07-14,Vienna,"9 km/h",19.0,0.0,"1","1"
2020-07-15,Vienna,"24 km/h",20.875,0.075,"1","1"
2020-07-16,Vienna,"30 km/h",18.5,0.41250000000000003,"1","1"
2020-07-17,Vienna,"24 km/h",17.875,0.0625,"1","1"
2020-07-18,Vienna,"32 km/h",14.25,1.7875,"0","1"
2020-07-19,Vienna,"9 km/h",19.5,0.2375,"0","1"
2020-07-20,Vienna,"6 km/h",23.375,0.23750000000000002,"1","1"
2020-07-21,Vienna,"8 km/h",24.875,0.1875,"1","1"
2020-07-22,Vienna,"9 km/h",22.375,0.15000000000000002,"1","1"
2020-07-23,Vienna,"7 km/h",23.25,0.0125,"1","1"
2020-07-24,Vienna,"9 km/h",23.125,0.1625,"1","1"
2020-07-25,Vienna,"7 km/h",21.875,0.6874999999999999,"0","1"
2020-07-26,Vienna,"6 km/h",22.125,0.0125,"0","1"
2020-07-27,Vienna,"8 km/h",23.5,0.0,"1","1"
2020-07-28,Vienna,"8 km/h",27.375,0.0,"1","1"
2020-07-29,Vienna,"9 km/h",25.125,0.275,"1","1"
2020-07-30,Vienna,"9 km/h",25.625,0.0,"1","1"
2020-07-31,Vienna,"6 km/h",25.375,0.0,"1","1"
2020-08-01,Vienna,"8 km/h",24.375,0.0,"0","1"
2020-08-02,Vienna,"8 km/h",24.375,0.0,"0","1"
2020-08-03,Vienna,"9 km/h",20.875,0.9750000000000001,"1","1"
2020-08-04,Vienna,"31 km/h",17.0,1.8749999999999998,"1","1"
2020-08-05,Vienna,"32 km/h",15.75,0.375,"1","1"
2020-08-06,Vienna,"23 km/h",20.625,0.0125,"1","1"
2020-08-07,Vienna,"9 km/h",25.375,0.037500000000000006,"1","1"
2020-08-08,Vienna,"9 km/h",26.875,0.0,"0","1"
2020-08-09,Vienna,"16 km/h",26.5,0.0,"0","1"
2020-08-10,Vienna,"8 km/h",28.125,0.0,"1","1"
2020-08-11,Vienna,"9 km/h",25.375,0.25,"1","1"
2020-08-12,Vienna,"9 km/h",26.375,0.0375,"1","1"
2020-08-13,Vienna,"29 km/h",26.125,0.2875,"1","1"
2020-08-14,Vienna,"6 km/h",23.875,1.4499999999999997,"1","1"
2020-08-15,Vienna,"20 km/h",23.5,0.2,"0","1"
2020-08-16,Vienna,"9 km/h",24.375,0.2,"0","1"
2020-08-17,Vienna,"9 km/h",22.375,0.037500000000000006,"1","1"
2020-08-18,Vienna,"27 km/h",21.875,0.125,"1","1"
2020-08-19,Vienna,"32 km/h",22.0,0.0,"1","1"
2020-08-20,Vienna,"9 km/h",24.5,0.0,"1","1"
2020-08-21,Vienna,"23 km/h",25.375,0.0,"1","1"
2020-08-22,Vienna,"32 km/h",25.375,0.4625,"0","1"
2020-08-23,Vienna,"27 km/h",22.75,0.3625,"0","1"
2020-08-24,Vienna,"27 km/h",21.625,0.0,"1","1"
2020-08-25,Vienna,"6 km/h",21.125,0.0,"1","1"
2020-08-26,Vienna,"8 km/h",23.25,0.0,"1","1"
2020-08-27,Vienna,"7 km/h",21.0,0.0,"1","1"
2020-08-28,Vienna,"7 km/h",22.875,0.037500000000000006,"1","1"
2020-08-29,Vienna,"8 km/h",21.625,0.3375,"0","1"
2020-08-30,Vienna,"8 km/h",23.375,0.0875,"0","1"
2020-08-31,Vienna,"50 km/h",18.375,0.125,"1","1"
2020-09-01,Vienna,"36 km/h",14.625,5.5875,"1","1"
2020-09-02,Vienna,"8 km/h",16.75,0.0,"1","1"
2020-09-03,Vienna,"8 km/h",18.75,0.0,"1","1"
2020-09-04,Vienna,"9 km/h",21.125,0.0,"1","1"
2020-09-05,Vienna,"9 km/h",23.25,0.1875,"0","1"
2020-09-06,Vienna,"9 km/h",18.25,0.625,"0","1"
2020-09-07,Vienna,"7 km/h",17.25,1.9000000000000001,"1","1"
2020-09-08,Vienna,"8 km/h",20.625,0.0,"1","1"
2020-09-09,Vienna,"3 km/h",21.625,0.0,"1","1"
2020-09-10,Vienna,"24 km/h",20.875,0.025,"1","1"
2020-09-11,Vienna,"9 km/h",21.0,0.0,"1","1"
2020-09-12,Vienna,"8 km/h",22.625,0.0,"0","1"
2020-09-13,Vienna,"9 km/h",24.0,0.0,"0","1"
2020-09-14,Vienna,"9 km/h",24.5,0.0,"1","1"
2020-09-15,Vienna,"19 km/h",24.375,0.0,"1","1"
2020-09-16,Vienna,"9 km/h",24.5,0.0125,"1","1"
2020-09-17,Vienna,"26 km/h",21.0,1.1875000000000002,"1","1"
2020-09-18,Vienna,"7 km/h",15.625,0.0,"1","1"
2020-09-19,Vienna,"6 km/h",17.375,0.0,"0","1"
2020-09-20,Vienna,"23 km/h",18.0,0.0,"0","1"
2020-09-21,Vienna,"25 km/h",19.5,0.0,"1","1"
2020-09-22,Vienna,"28 km/h",20.875,0.0,"1","2"
2020-09-23,Vienna,"25 km/h",19.125,0.1375,"1","2"
2020-09-24,Vienna,"9 km/h",20.75,0.0125,"1","2"
2020-09-25,Vienna,"5 km/h",16.125,2.2874999999999996,"1","2"
2020-09-26,Vienna,"49 km/h",9.375,4.987500000000001,"0","2"
2020-09-27,Vienna,"31 km/h",12.25,0.0,"0","2"
2020-09-28,Vienna,"24 km/h",11.0,2.4375,"1","2"
2020-09-29,Vienna,"30 km/h",11.25,0.25,"1","2"
2020-09-30,Vienna,"31 km/h",13.25,0.0125,"1","2"
2020-10-01,Vienna,"7 km/h",13.625,0.0,"1","2"
2020-10-02,Vienna,"9 km/h",15.625,0.0,"1","2"
2020-10-03,Vienna,"48 km/h",21.125,0.1625,"0","2"
2020-10-04,Vienna,"42 km/h",17.75,0.48750000000000004,"0","2"
2020-10-05,Vienna,"5 km/h",15.0,0.39999999999999997,"1","2"
2020-10-06,Vienna,"9 km/h",14.875,0.0,"1","2"
2020-10-07,Vienna,"4 km/h",14.75,0.05,"1","2"
2020-10-08,Vienna,"6 km/h",13.875,0.0,"1","2"
2020-10-09,Vienna,"8 km/h",16.375,0.0,"1","2"
2020-10-10,Vienna,"9 km/h",15.5,1.4874999999999998,"0","2"
2020-10-11,Vienna,"23 km/h",11.375,0.15,"0","2"
2020-10-12,Vienna,"30 km/h",8.5,2.3125000000000004,"1","2"
2020-10-13,Vienna,"37 km/h",6.0,2.7,"1","2"
2020-10-14,Vienna,"50 km/h",7.0,1.6375,"1","2"
2020-10-15,Vienna,"9 km/h",9.5,0.3,"1","2"
2020-10-16,Vienna,"21 km/h",8.5,0.32500000000000007,"1","2"
2020-10-17,Vienna,"27 km/h",8.0,0.6749999999999999,"0","2"
2020-10-18,Vienna,"24 km/h",9.0,0.125,"0","2"
2020-10-19,Vienna,"8 km/h",9.25,0.0,"1","2"
2020-10-20,Vienna,"36 km/h",10.125,0.0,"1","2"
2020-10-21,Vienna,"24 km/h",11.375,0.0,"1","2"
2020-10-22,Vienna,"9 km/h",12.0,0.0,"1","2"
2020-10-23,Vienna,"9 km/h",11.625,0.0,"1","2"
2020-10-24,Vienna,"8 km/h",13.0,0.6124999999999999,"0","2"
2020-10-25,Vienna,"9 km/h",13.0,0.0,"0","2"
2020-10-26,Vienna,"9 km/h",13.625,0.0,"1","2"
2020-10-27,Vienna,"18 km/h",8.875,0.2125,"1","2"
2020-10-28,Vienna,"8 km/h",11.5,0.0,"1","2"
2020-10-29,Vienna,"36 km/h",12.125,0.0125,"1","2"
2020-10-30,Vienna,"32 km/h",11.0,1.0,"1","2"
2020-10-31,Vienna,"7 km/h",12.625,0.925,"0","2"
2020-11-01,Vienna,"9 km/h",11.625,0.275,"0","2"
2020-11-02,Vienna,"9 km/h",14.0,0.125,"1","2"
2020-11-03,Vienna,"9 km/h",16.125,0.0,"1","2"
2020-11-04,Vienna,"7 km/h",10.875,0.9500000000000001,"1","2"
2020-11-05,Vienna,"21 km/h",8.75,0.0,"1","2"
2020-11-06,Vienna,"8 km/h",8.5,0.0,"1","2"
2020-11-07,Vienna,"9 km/h",7.5,0.0,"0","2"
2020-11-08,Vienna,"9 km/h",9.125,0.0,"0","2"
2020-11-09,Vienna,"7 km/h",8.0,0.0,"1","2"
2020-11-10,Vienna,"9 km/h",7.5,0.0,"1","2"
2020-11-11,Vienna,"21 km/h",7.125,0.0,"1","2"
2020-11-12,Vienna,"9 km/h",7.625,0.0,"1","2"
2020-11-13,Vienna,"8 km/h",8.125,0.0,"1","2"
2020-11-14,Vienna,"8 km/h",8.0,0.0,"0","2"
2020-11-15,Vienna,"32 km/h",6.75,0.0,"0","2"
2020-11-16,Vienna,"8 km/h",9.0,0.0125,"1","2"
2020-11-17,Vienna,"9 km/h",9.25,0.0,"1","2"
2020-11-18,Vienna,"9 km/h",9.125,0.0,"1","2"
2020-11-19,Vienna,"8 km/h",9.5,0.125,"1","2"
2020-11-20,Vienna,"39 km/h",5.625,0.0125,"1","2"
2020-11-21,Vienna,"8 km/h",3.25,0.0,"0","2"
2020-11-22,Vienna,"8 km/h",4.0,0.0,"0","2"
2020-11-23,Vienna,"6 km/h",4.875,0.0375,"1","2"
2020-11-24,Vienna,"9 km/h",5.25,0.0,"1","2"
2020-11-25,Vienna,"27 km/h",3.625,0.0,"1","2"
2020-11-26,Vienna,"9 km/h",2.125,0.0,"1","2"
2020-11-27,Vienna,"3 km/h",3.625,0.0,"1","2"
2020-11-28,Vienna,"9 km/h",1.875,0.0,"0","2"
2020-11-29,Vienna,"9 km/h",0.75,0.0,"0","2"
2020-11-30,Vienna,"8 km/h",1.0,0.0125,"1","2"
2020-12-01,Vienna,"27 km/h",0.25,0.0,"1","2"
2020-12-02,Vienna,"33 km/h",-0.5,0.0,"1","2"
2020-12-03,Vienna,"29 km/h",-2.125,0.9124999999999999,"1","2"
2020-12-04,Vienna,"49 km/h",2.75,0.0125,"1","2"
2020-12-05,Vienna,"63 km/h",5.875,0.0,"0","2"
2020-12-06,Vienna,"37 km/h",7.875,0.025,"0","2"
2020-12-07,Vienna,"41 km/h",8.875,0.075,"1","2"
2020-12-08,Vienna,"33 km/h",6.0,0.0,"1","2"
2020-12-09,Vienna,"8 km/h",5.125,0.375,"1","2"
2020-12-10,Vienna,"9 km/h",3.375,1.9875000000000005,"1","2"
2020-12-11,Vienna,"8 km/h",3.25,0.0125,"1","2"
2020-12-12,Vienna,"5 km/h",4.0,0.0,"0","2"
2020-12-13,Vienna,"9 km/h",4.0,0.0,"0","2"
2020-12-14,Vienna,"7 km/h",4.5,0.0,"1","2"
2020-12-15,Vienna,"32 km/h",4.125,0.0,"1","2"
2020-12-16,Vienna,"8 km/h",2.375,0.0,"1","2"
2020-12-17,Vienna,"8 km/h",2.625,0.0,"1","2"
2020-12-18,Vienna,"9 km/h",3.125,0.0,"1","2"
2020-12-19,Vienna,"24 km/h",3.25,0.0,"0","2"
2020-12-20,Vienna,"9 km/h",3.625,0.0,"0","2"
2020-12-21,Vienna,"8 km/h",3.375,0.0,"1","2"
2020-12-22,Vienna,"29 km/h",3.875,0.25,"1","3"
2020-12-23,Vienna,"25 km/h",9.75,0.07500000000000001,"1","3"
2020-12-24,Vienna,"8 km/h",9.0,1.7625000000000002,"1","3"
2020-12-25,Vienna,"26 km/h",5.0,0.049999999999999996,"1","3"
2020-12-26,Vienna,"9 km/h",0.75,0.0,"0","3"
2020-12-27,Vienna,"8 km/h",0.875,0.0,"0","3"
2020-12-28,Vienna,"50 km/h",3.0,0.975,"1","3"
2020-12-29,Vienna,"9 km/h",3.75,0.22499999999999998,"1","3"
2020-12-30,Vienna,"9 km/h",3.375,0.0,"1","3"
2020-12-31,Vienna,"5 km/h",2.5,0.0,"1","3"
2021-01-01,Vienna,"8 km/h",1.25,0.0,"1","3"
2021-01-02,Vienna,"6 km/h",2.125,0.0,"0","3"
2021-01-03,Vienna,"9 km/h",5.375,0.16250000000000003,"0","3"
2021-01-04,Vienna,"7 km/h",3.5,0.30000000000000004,"1","3"
2021-01-05,Vienna,"9 km/h",4.0,0.0,"1","3"
2021-01-06,Vienna,"6 km/h",3.25,0.3374999999999999,"1","3"
2021-01-07,Vienna,"9 km/h",2.125,0.0,"1","3"
2021-01-08,Vienna,"8 km/h",0.0,0.0,"1","3"
2021-01-09,Vienna,"8 km/h",0.25,0.0,"0","3"
2021-01-10,Vienna,"8 km/h",-0.75,0.0,"0","3"
2021-01-11,Vienna,"8 km/h",-1.125,0.0,"1","3"
2021-01-12,Vienna,"27 km/h",-0.75,0.025,"1","3"
2021-01-13,Vienna,"33 km/h",0.625,0.0375,"1","3"
2021-01-14,Vienna,"39 km/h",0.0,0.1125,"1","3"
2021-01-15,Vienna,"29 km/h",-1.875,0.037500000000000006,"1","3"
2021-01-16,Vienna,"33 km/h",-3.0,0.175,"0","3"
2021-01-17,Vienna,"8 km/h",-3.875,0.0,"0","3"
2021-01-18,Vienna,"9 km/h",-3.625,0.3875,"1","3"
2021-01-19,Vienna,"9 km/h",-1.0,0.07500000000000001,"1","3"
2021-01-20,Vienna,"27 km/h",2.0,0.1,"1","3"
2021-01-21,Vienna,"9 km/h",1.375,0.0,"1","3"
2021-01-22,Vienna,"8 km/h",2.375,0.0,"1","3"
2021-01-23,Vienna,"40 km/h",5.375,0.0,"0","3"
2021-01-24,Vienna,"4 km/h",2.375,0.35,"0","3"
2021-01-25,Vienna,"35 km/h",0.625,0.0,"1","3"
2021-01-26,Vienna,"41 km/h",0.625,0.0,"1","3"
2021-01-27,Vienna,"34 km/h",0.625,0.0625,"1","3"
2021-01-28,Vienna,"22 km/h",2.5,0.8624999999999999,"1","3"
2021-01-29,Vienna,"34 km/h",4.0,2.7874999999999996,"1","3"
2021-01-30,Vienna,"44 km/h",5.875,0.175,"0","3"
2021-01-31,Vienna,"9 km/h",0.375,0.075,"0","3"
2021-02-01,Vienna,"9 km/h",0.75,0.0,"1","3"
2021-02-02,Vienna,"9 km/h",3.375,0.0125,"1","3"
2021-02-03,Vienna,"9 km/h",5.75,0.0,"1","3"
2021-02-04,Vienna,"8 km/h",8.25,0.0,"1","3"
2021-02-05,Vienna,"9 km/h",5.625,0.0,"1","3"
2021-02-06,Vienna,"8 km/h",4.875,0.0125,"0","3"
2021-02-07,Vienna,"8 km/h",4.625,0.025,"0","3"
2021-02-08,Vienna,"9 km/h",-1.375,0.5375000000000001,"1","3"
2021-02-09,Vienna,"8 km/h",0.75,0.0,"1","3"
2021-02-10,Vienna,"6 km/h",0.875,0.025,"1","3"
2021-02-11,Vienna,"44 km/h",-6.25,0.1375,"1","3"
2021-02-12,Vienna,"27 km/h",-6.0,0.0,"1","3"
2021-02-13,Vienna,"28 km/h",-6.125,0.049999999999999996,"0","3"
2021-02-14,Vienna,"28 km/h",-3.625,0.0,"0","3"
2021-02-15,Vienna,"8 km/h",-2.75,0.0,"1","3"
2021-02-16,Vienna,"9 km/h",-1.5,0.2875,"1","3"
2021-02-17,Vienna,"9 km/h",1.75,0.0,"1","3"
2021-02-18,Vienna,"8 km/h",3.25,0.0,"1","3"
2021-02-19,Vienna,"8 km/h",3.125,0.0,"1","3"
2021-02-20,Vienna,"7 km/h",3.75,0.0,"0","3"
2021-02-21,Vienna,"41 km/h",6.625,0.0,"0","3"
2021-02-22,Vienna,"7 km/h",8.0,0.0,"1","3"
2021-02-23,Vienna,"9 km/h",8.5,0.0,"1","3"
2021-02-24,Vienna,"8 km/h",11.125,0.0,"1","3"
2021-02-25,Vienna,"7 km/h",12.0,0.0,"1","3"
2021-02-26,Vienna,"9 km/h",10.875,0.0,"1","3"
2021-02-27,Vienna,"30 km/h",6.625,0.4875,"0","3"
2021-02-28,Vienna,"8 km/h",4.375,0.0,"0","3"
2021-03-01,Vienna,"8 km/h",7.125,0.0,"1","3"
2021-03-02,Vienna,"8 km/h",7.875,0.0,"1","3"
2021-03-03,Vienna,"7 km/h",9.125,0.0,"1","3"
2021-03-04,Vienna,"8 km/h",9.875,0.0,"1","3"
2021-03-05,Vienna,"23 km/h",6.25,0.2875,"1","3"
2021-03-06,Vienna,"8 km/h",3.0,0.0,"0","3"
2021-03-07,Vienna,"5 km/h",6.0,0.0,"0","3"
2021-03-08,Vienna,"9 km/h",3.75,0.0,"1","3"
2021-03-09,Vienna,"9 km/h",2.5,0.0,"1","3"
2021-03-10,Vienna,"9 km/h",3.0,0.0,"1","3"
2021-03-11,Vienna,"9 km/h",4.5,0.0125,"1","3"
2021-03-12,Vienna,"9 km/h",8.875,0.25,"1","3"
2021-03-13,Vienna,"9 km/h",8.875,0.0,"0","3"
2021-03-14,Vienna,"28 km/h",7.125,0.1625,"0","3"
2021-03-15,Vienna,"27 km/h",6.375,0.0375,"1","3"
2021-03-16,Vienna,"33 km/h",5.5,0.25,"1","3"
2021-03-17,Vienna,"30 km/h",4.5,0.43750000000000006,"1","3"
2021-03-18,Vienna,"20 km/h",3.5,0.2125,"1","3"
2021-03-19,Vienna,"9 km/h",4.375,0.125,"1","3"
2021-03-20,Vienna,"22 km/h",0.5,0.1375,"0","3"
2021-03-21,Vienna,"31 km/h",0.375,0.09999999999999999,"0","0"
2021-03-22,Vienna,"33 km/h",2.5,0.1375,"1","0"
2021-03-23,Vienna,"26 km/h",4.0,0.06249999999999999,"1","0"
2021-03-24,Vienna,"28 km/h",6.0,0.16250000000000003,"1","0"
2021-03-25,Vienna,"5 km/h",9.375,0.0,"1","0"
2021-03-26,Vienna,"9 km/h",10.375,0.0,"1","0"
2021-03-27,Vienna,"6 km/h",12.0,0.0,"0","0"
2021-03-28,Vienna,"9 km/h",13.625,0.0,"0","0"
2021-03-29,Vienna,"7 km/h",11.375,0.0125,"1","0"
2021-03-30,Vienna,"9 km/h",14.0,0.0,"1","0"
2021-03-31,Vienna,"9 km/h",15.0,0.0,"1","0"
2021-04-01,Vienna,"5 km/h",16.625,0.06249999999999999,"1","0"
2021-04-02,Vienna,"22 km/h",12.625,0.0,"1","0"
2021-04-03,Vienna,"29 km/h",6.875,0.33749999999999997,"0","0"
2021-04-04,Vienna,"4 km/h",5.625,0.12500000000000003,"0","0"
2021-04-05,Vienna,"9 km/h",10.25,0.0,"1","0"
2021-04-06,Vienna,"33 km/h",3.625,0.18750000000000003,"1","0"
2021-04-07,Vienna,"27 km/h",1.125,0.175,"1","0"
2021-04-08,Vienna,"8 km/h",3.875,0.25,"1","0"
2021-04-09,Vienna,"8 km/h",7.5,0.0,"1","0"
2021-04-10,Vienna,"8 km/h",8.75,0.0,"0","0"
2021-04-11,Vienna,"26 km/h",10.625,0.0,"0","0"
2021-04-12,Vienna,"6 km/h",12.875,0.05,"1","0"
2021-04-13,Vienna,"37 km/h",2.375,2.175,"1","0"
2021-04-14,Vienna,"31 km/h",5.125,0.28750000000000003,"1","0"
2021-04-15,Vienna,"27 km/h",4.5,0.025,"1","0"
2021-04-16,Vienna,"17 km/h",5.5,0.0,"1","0"
2021-04-17,Vienna,"13 km/h",4.875,0.0375,"0","0"
2021-04-18,Vienna,"23 km/h",6.0,0.08750000000000001,"0","0"
2021-04-19,Vienna,"22 km/h",5.75,0.375,"1","0"
2021-04-20,Vienna,"24 km/h",6.625,0.575,"1","0"
2021-04-21,Vienna,"20 km/h",11.625,0.075,"1","0"
2021-04-22,Vienna,"18 km/h",8.875,0.1,"1","0"
2021-04-23,Vienna,"23 km/h",8.375,0.0,"1","0"
2021-04-24,Vienna,"9 km/h",10.25,0.0,"0","0"
2021-04-25,Vienna,"9 km/h",10.75,0.0,"0","0"
2021-04-26,Vienna,"8 km/h",8.875,0.0,"1","0"
2021-04-27,Vienna,"9 km/h",5.625,0.375,"1","0"
2021-04-28,Vienna,"22 km/h",7.75,0.025,"1","0"
2021-04-29,Vienna,"9 km/h",12.125,0.23750000000000002,"1","0"
2021-04-30,Vienna,"8 km/h",14.125,0.0125,"1","0"
2020-01-01,Vilnius,"44 km/h",-0.25,0.025,"1","3"
2020-01-02,Vilnius,"35 km/h",2.0,0.0,"1","3"
2020-01-03,Vilnius,"30 km/h",0.125,0.0,"1","3"
2020-01-04,Vilnius,"39 km/h",1.125,1.0999999999999999,"0","3"
2020-01-05,Vilnius,"26 km/h",-0.625,0.0,"0","3"
2020-01-06,Vilnius,"29 km/h",-1.25,0.35,"1","3"
2020-01-07,Vilnius,"18 km/h",-1.125,0.037500000000000006,"1","3"
2020-01-08,Vilnius,"32 km/h",-1.5,0.475,"1","3"
2020-01-09,Vilnius,"27 km/h",1.5,0.2,"1","3"
